id_2000,id_2004,area_m2_2000,area_m2_2004,habitat_2000,habitat_2004,costdist_2000,costdist_2004,elev_2000,elev_2004,edge_2000,edge_2004,track_2000,track_2004,restoration_2000,restoration_2004,zone_2000,zone_2004,,monitoring_site_2000,monitoring_site_2004
26440,26447,18,18,blind channel,blind channel,1497.763,1497.763,-0.3797672,-0.3797672,0,0,0,0,,,NF Delta,NF Delta,,,
26441,26448,15,15,blind channel,blind channel,1819.852,1819.852,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26442,26449,15,15,blind channel,blind channel,1512.591,1512.591,0.5204067,0.5204067,0,0,0,0,,,NF Delta,NF Delta,,,
26443,26450,22,22,blind channel,blind channel,1747.495,1747.495,5.074059,5.074059,0,0,0,0,,,NF Delta,NF Delta,,,
26444,26451,18,18,blind channel,blind channel,1732.58,1732.58,2.9641521,2.9641521,0,0,0,0,,,NF Delta,NF Delta,,,
26445,26452,14,14,blind channel,blind channel,1873.136,1873.136,4.0859761,4.0859761,0,0,0,0,,,NF Delta,NF Delta,,,
26446,26453,767,767,distributary channel,distributary channel,1923.117,1923.117,1.681542,1.681542,1,1,0,0,,,NF Delta,NF Delta,,,
26447,26454,21,21,blind channel,blind channel,1921.92,1921.92,5.362669,5.362669,0,0,0,0,,,NF Delta,NF Delta,,,
26448,26455,15,15,blind channel,blind channel,1748.854,1748.854,2.2857239,2.2857239,0,0,0,0,,,NF Delta,NF Delta,,,
26449,26456,66,66,blind channel,blind channel,1790.295,1790.295,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26450,26457,17,17,blind channel,blind channel,1936.663,1936.663,5.8430462,5.8430462,0,0,0,0,,,NF Delta,NF Delta,,,
26451,26458,93,93,blind channel,blind channel,1546.842,1546.842,-0.3153813,-0.3153813,0,0,0,0,,,NF Delta,NF Delta,,,
26452,26459,5,5,distributary channel,distributary channel,896.6743,896.6743,0.0918784,0.0918784,0,0,1,1,,,NF Delta,NF Delta,,,
26453,26460,21,21,blind channel,blind channel,1716.631,1716.631,2.214041,2.214041,0,0,0,0,,,NF Delta,NF Delta,,,
26454,26461,17,17,blind channel,blind channel,900.3814,900.3814,0.0918784,0.0918784,0,0,1,1,,,NF Delta,NF Delta,,,
26455,26462,8,8,blind channel,blind channel,1528.552,1528.552,3.128629,3.128629,0,0,0,0,,,NF Delta,NF Delta,,,
26456,26463,9,9,blind channel,blind channel,1949.027,1949.027,5.7637801,5.7637801,0,0,0,0,,,NF Delta,NF Delta,,,
26457,26464,14,14,blind channel,blind channel,1700.802,1700.802,0.2204991,0.2204991,0,0,0,0,,,NF Delta,NF Delta,,,
26458,26465,8,8,blind channel,blind channel,1963.891,1963.891,5.7637801,5.7637801,0,0,0,0,,,NF Delta,NF Delta,,,
26459,26466,10,10,distributary channel,distributary channel,1694.146,1694.146,0.1566171,0.1566171,0,0,0,0,,,NF Delta,NF Delta,,,
26460,26467,29,29,blind channel,blind channel,1534.692,1534.692,-0.3797672,-0.3797672,0,0,0,0,,,NF Delta,NF Delta,,,
26461,26468,22,22,blind channel,blind channel,1483.087,1483.087,1.002367,1.002367,0,0,0,0,,,NF Delta,NF Delta,,,
26462,26469,14,14,blind channel,blind channel,1806.659,1806.659,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26463,26470,13,13,blind channel,blind channel,1945.82,1945.82,5.8938832,5.8938832,0,0,0,0,,,NF Delta,NF Delta,,,
26464,26471,7,7,blind channel,blind channel,1525.869,1525.869,0.5204067,0.5204067,0,0,0,0,,,NF Delta,NF Delta,,,
26465,26472,19,19,blind channel,blind channel,1906.521,1906.521,4.0347781,4.0347781,0,0,0,0,,,NF Delta,NF Delta,,,
26466,26473,36,36,blind channel,blind channel,916.6595,916.6595,0.3516345,0.3516345,0,0,0,0,,,NF Delta,NF Delta,,,
26467,26474,45,45,blind channel,blind channel,1806.195,1806.195,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26468,26475,8549,8549,distributary channel,distributary channel,6672.634,6672.634,12.4089899,12.4089899,1,1,0,0,,,NF Delta,NF Delta,,,
26469,26476,26,26,blind channel,blind channel,1594.02,1594.02,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26470,26477,62,62,blind channel,blind channel,1583.399,1583.399,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26471,26478,78,78,blind channel,blind channel,1572.399,1572.399,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26472,26479,18,18,blind channel,blind channel,1861.307,1861.307,2.7614081,2.7614081,0,0,0,0,,,NF Delta,NF Delta,,,
26473,26480,10680,10680,distributary channel,distributary channel,1655.118,1655.118,1.246814,1.246814,0,0,0,0,,,NF Delta,NF Delta,,,
26474,26481,7,7,blind channel,blind channel,1960.219,1960.219,6.1435218,6.1435218,0,0,0,0,,,NF Delta,NF Delta,,,
26475,26482,48,48,blind channel,blind channel,1583.848,1583.848,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26476,26483,48,48,blind channel,blind channel,932.4377,932.4377,0.3516345,0.3516345,0,0,0,0,,,NF Delta,NF Delta,,,
26477,26484,80,80,blind channel,blind channel,1562.535,1562.535,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26478,26485,18,18,blind channel,blind channel,1763.854,1763.854,5.0821242,5.0821242,0,0,0,0,,,NF Delta,NF Delta,,,
26479,26486,19,19,blind channel,blind channel,1815.301,1815.301,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26480,26487,23,23,blind channel,blind channel,1549.127,1549.127,0.3185716,0.3185716,0,0,0,0,,,NF Delta,NF Delta,,,
26481,26488,29,29,blind channel,blind channel,1816.215,1816.215,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26482,26489,17,17,blind channel,blind channel,1815.094,1815.094,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26483,26490,1454,1454,distributary channel,distributary channel,1932.575,1932.575,1.681542,1.681542,0,0,0,0,,,NF Delta,NF Delta,,,
26484,26491,12,12,blind channel,blind channel,1566.999,1566.999,-0.4671263,-0.4671263,0,0,0,0,,,NF Delta,NF Delta,,,
26485,26492,26,26,blind channel,blind channel,1498.401,1498.401,1.738909,1.738909,0,0,0,0,,,NF Delta,NF Delta,,,
26486,26493,24,24,blind channel,blind channel,1649.547,1649.547,1.0727969,1.0727969,0,0,0,0,,,NF Delta,NF Delta,,,
26487,26494,54,54,blind channel,blind channel,1568.399,1568.399,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26488,26495,33,33,blind channel,blind channel,1607.627,1607.627,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26489,26496,25,25,blind channel,blind channel,1622.541,1622.541,0.2074097,0.2074097,0,0,0,0,,,NF Delta,NF Delta,,,
26490,26497,44,44,blind channel,blind channel,948.3372,948.3372,2.9575269,2.9575269,0,0,0,0,,,NF Delta,NF Delta,,,
26491,26498,8,8,blind channel,blind channel,1848.443,1848.443,2.252419,2.252419,0,0,0,0,,,NF Delta,NF Delta,,,
26492,26499,19,19,blind channel,blind channel,1892.571,1892.571,3.7287691,3.7287691,0,0,0,0,,,NF Delta,NF Delta,,,
26493,26500,16,16,blind channel,blind channel,1581.035,1581.035,-0.3153813,-0.3153813,0,0,0,0,,,NF Delta,NF Delta,,,
26494,26501,46623,46623,distributary channel,distributary channel,514.3412,514.3412,-1.563858,-1.563858,0,0,0,0,,,NF Delta,NF Delta,,,
26495,26502,8,8,blind channel,blind channel,1102.012,1102.012,4.4640322,4.4640322,0,0,0,0,,,NF Delta,NF Delta,,,
26496,26503,22,22,blind channel,blind channel,1664.204,1664.204,1.0727969,1.0727969,0,0,0,0,,,NF Delta,NF Delta,,,
26497,26504,52,52,blind channel,blind channel,1831.822,1831.822,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26498,26505,30,30,blind channel,blind channel,1846.736,1846.736,2.252419,2.252419,0,0,0,0,,,NF Delta,NF Delta,,,
26499,26506,26,26,blind channel,blind channel,1571.949,1571.949,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26500,26507,45,45,blind channel,blind channel,1596.091,1596.091,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26501,26508,6,6,blind channel,blind channel,1788.839,1788.839,5.0821242,5.0821242,0,0,0,0,,,NF Delta,NF Delta,,,
26502,26509,18,18,blind channel,blind channel,1777.339,1777.339,5.0821242,5.0821242,0,0,0,0,,,NF Delta,NF Delta,,,
26503,26510,18,18,blind channel,blind channel,1829.372,1829.372,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26504,26511,19,19,blind channel,blind channel,1527.508,1527.508,1.9951921,1.9951921,0,0,0,0,,,NF Delta,NF Delta,,,
26505,26512,8,8,blind channel,blind channel,1567.233,1567.233,0.722858,0.722858,0,0,0,0,,,NF Delta,NF Delta,,,
26506,26513,46,46,blind channel,blind channel,963.858,963.858,3.1063421,3.1063421,0,0,0,0,,,NF Delta,NF Delta,,,
26507,26514,18,18,blind channel,blind channel,1565.112,1565.112,0.722858,0.722858,0,0,0,0,,,NF Delta,NF Delta,,,
26508,26515,31,31,blind channel,blind channel,1635.612,1635.612,1.0727969,1.0727969,0,0,0,0,,,NF Delta,NF Delta,,,
26509,26516,670,670,distributary channel,distributary channel,1936.756,1936.756,1.532328,1.532328,1,1,0,0,,,NF Delta,NF Delta,,,
26510,26517,21,21,blind channel,blind channel,1877.136,1877.136,2.772779,2.772779,0,0,0,0,,,NF Delta,NF Delta,,,
26511,26518,23,23,blind channel,blind channel,1679.81,1679.81,1.394623,1.394623,0,0,0,0,,,NF Delta,NF Delta,,,
26512,26519,18,18,blind channel,blind channel,1861.014,1861.014,2.772779,2.772779,0,0,0,0,,,NF Delta,NF Delta,,,
26513,26520,17,17,blind channel,blind channel,1862.722,1862.722,2.772779,2.772779,0,0,0,0,,,NF Delta,NF Delta,,,
26514,26521,36,36,blind channel,blind channel,1514.23,1514.23,1.9951921,1.9951921,0,0,0,0,,,NF Delta,NF Delta,,,
26515,26522,46,46,blind channel,blind channel,979.8078,979.8078,1.279989,1.279989,0,0,0,0,,,NF Delta,NF Delta,,,
26516,26523,14,14,blind channel,blind channel,1087.077,1087.077,2.388761,2.388761,0,0,0,0,,,NF Delta,NF Delta,,,
26517,26524,14,14,blind channel,blind channel,1581.39,1581.39,0.722858,0.722858,0,0,0,0,,,NF Delta,NF Delta,,,
26518,26525,18,18,blind channel,blind channel,1864.964,1864.964,2.772779,2.772779,0,0,0,0,,,NF Delta,NF Delta,,,
26519,26526,8,8,blind channel,blind channel,1594.863,1594.863,0.0924758,0.0924758,0,0,0,0,,,NF Delta,NF Delta,,,
26520,26527,20,20,blind channel,blind channel,1572.112,1572.112,0.722858,0.722858,0,0,0,0,,,NF Delta,NF Delta,,,
26521,26528,14,14,blind channel,blind channel,1788.996,1788.996,6.5100412,6.5100412,0,0,0,0,,,NF Delta,NF Delta,,,
26522,26529,59,59,blind channel,blind channel,1609.541,1609.541,-0.7980851,-0.7980851,0,0,0,0,,,NF Delta,NF Delta,,,
26523,26530,24,24,blind channel,blind channel,1587.813,1587.813,-0.3474388,-0.3474388,0,0,0,0,,,NF Delta,NF Delta,,,
26524,26531,8,8,blind channel,blind channel,1593.875,1593.875,0.9750374,0.9750374,0,0,0,0,,,NF Delta,NF Delta,,,
26525,26532,59,59,blind channel,blind channel,995.2073,995.2073,1.279989,1.279989,0,0,0,0,,,NF Delta,NF Delta,,,
26526,26533,47,47,blind channel,blind channel,1061.142,1061.142,1.2706341,1.2706341,0,0,0,0,,,NF Delta,NF Delta,,,
26527,26534,15,15,blind channel,blind channel,1844.065,1844.065,0.9824582,0.9824582,0,0,0,0,,,NF Delta,NF Delta,,,
26528,26535,14231,14231,distributary channel,distributary channel,6874.303,6874.303,5.7926831,5.7926831,0,0,0,0,,,NF Delta,NF Delta,,,
26529,26536,25,25,blind channel,blind channel,1046.021,1046.021,1.2706341,1.2706341,0,0,0,0,,,NF Delta,NF Delta,,,
26530,26537,23,23,blind channel,blind channel,1040.314,1040.314,1.2706341,1.2706341,0,0,0,0,,,NF Delta,NF Delta,,,
26531,26538,8,8,blind channel,blind channel,1524.765,1524.765,1.9951921,1.9951921,0,0,0,0,,,NF Delta,NF Delta,,,
26532,26539,13,13,blind channel,blind channel,1040.607,1040.607,1.2706341,1.2706341,0,0,0,0,,,NF Delta,NF Delta,,,
26533,26540,67,67,blind channel,blind channel,1025.607,1025.607,1.2706341,1.2706341,0,0,0,0,,,NF Delta,NF Delta,,,
26534,26541,44,44,blind channel,blind channel,1624.819,1624.819,-0.3474388,-0.3474388,0,0,0,0,,,NF Delta,NF Delta,,,
26535,26542,19,19,blind channel,blind channel,1542.372,1542.372,1.9951921,1.9951921,0,0,0,0,,,NF Delta,NF Delta,,,
26536,26543,18,18,blind channel,blind channel,1694.003,1694.003,1.394623,1.394623,0,0,0,0,,,NF Delta,NF Delta,,,
26537,26544,29,29,blind channel,blind channel,1075.506,1075.506,1.2706341,1.2706341,0,0,0,0,,,NF Delta,NF Delta,,,
26538,26545,6494,6494,distributary channel,distributary channel,1738.045,1738.045,1.6303,1.6303,1,1,0,0,,,NF Delta,NF Delta,,,
26539,26546,57,57,blind channel,blind channel,1011.4,1011.4,1.279989,1.279989,0,0,0,0,,,NF Delta,NF Delta,,,
26540,26547,20,20,blind channel,blind channel,1585.633,1585.633,0.722858,0.722858,0,0,0,0,,,NF Delta,NF Delta,,,
26541,26548,5,5,blind channel,blind channel,1704.367,1704.367,1.955106,1.955106,0,0,0,0,,,NF Delta,NF Delta,,,
26542,26549,14,14,blind channel,blind channel,1881.364,1881.364,2.772779,2.772779,0,0,0,0,,,NF Delta,NF Delta,,,
26543,26550,16,16,blind channel,blind channel,1859.464,1859.464,2.252419,2.252419,0,0,0,0,,,NF Delta,NF Delta,,,
26544,26551,23,23,blind channel,blind channel,1880.571,1880.571,2.772779,2.772779,0,0,0,0,,,NF Delta,NF Delta,,,
26545,26552,31138,31138,distributary channel,distributary channel,9373.088,9373.088,5.9078178,5.9078178,0,0,0,0,,,SF Delta,SF Delta,,,
26546,26553,16,16,blind channel,blind channel,1926.334,1926.334,5.3504329,5.3504329,0,0,0,0,,,NF Delta,NF Delta,,,
26547,26554,8,8,blind channel,blind channel,1976.805,1976.805,7.2284188,7.2284188,0,0,0,0,,,NF Delta,NF Delta,,,
26548,26555,23,23,blind channel,blind channel,1081.749,1081.749,2.388761,2.388761,0,0,0,0,,,NF Delta,NF Delta,,,
26549,26556,13,13,blind channel,blind channel,1702.452,1702.452,1.955106,1.955106,0,0,0,0,,,NF Delta,NF Delta,,,
26550,26557,7,7,blind channel,blind channel,1805.067,1805.067,6.673471,6.673471,0,0,0,0,,,NF Delta,NF Delta,,,
26551,26558,15,15,blind channel,blind channel,1961.683,1961.683,6.6566839,6.6566839,0,0,0,0,,,NF Delta,NF Delta,,,
26552,26559,18,18,blind channel,blind channel,1894.278,1894.278,3.3632691,3.3632691,0,0,0,0,,,NF Delta,NF Delta,,,
26553,26560,30,30,blind channel,blind channel,1603.798,1603.798,0.2823965,0.2823965,0,0,0,0,,,NF Delta,NF Delta,,,
26554,26561,8,8,blind channel,blind channel,1185.953,1185.953,3.35602,3.35602,0,0,0,0,,,NF Delta,NF Delta,,,
26555,26562,9,9,blind channel,blind channel,1910.056,1910.056,4.7674718,4.7674718,0,0,0,0,,,NF Delta,NF Delta,,,
26556,26563,16,16,blind channel,blind channel,1909.349,1909.349,4.7674718,4.7674718,0,0,0,0,,,NF Delta,NF Delta,,,
26557,26564,16,16,blind channel,blind channel,1556.857,1556.857,2.29284,2.29284,0,0,0,0,,,NF Delta,NF Delta,,,
26558,26565,17,17,blind channel,blind channel,1941.698,1941.698,5.6343861,5.6343861,0,0,0,0,,,NF Delta,NF Delta,,,
26559,26566,16,16,blind channel,blind channel,1571.6,1571.6,1.765586,1.765586,0,0,0,0,,,NF Delta,NF Delta,,,
26560,26567,51,51,blind channel,blind channel,1638.597,1638.597,-0.3291237,-0.3291237,0,0,0,0,,,NF Delta,NF Delta,,,
26561,26568,8,8,blind channel,blind channel,1056.006,1056.006,1.2706341,1.2706341,0,0,0,0,,,NF Delta,NF Delta,,,
26562,26569,25,25,blind channel,blind channel,1111.563,1111.563,2.185864,2.185864,0,0,0,0,,,NF Delta,NF Delta,,,
26563,26570,10,10,blind channel,blind channel,1946.82,1946.82,5.6343861,5.6343861,0,0,0,0,,,NF Delta,NF Delta,,,
26564,26571,19,19,blind channel,blind channel,1097.563,1097.563,2.185864,2.185864,0,0,0,0,,,NF Delta,NF Delta,,,
26565,26572,895,895,distributary channel,distributary channel,1690.558,1690.558,0.5194945,0.5194945,0,0,0,0,,,NF Delta,NF Delta,,,
26566,26573,22,22,blind channel,blind channel,1097.063,1097.063,2.185864,2.185864,0,0,0,0,,,NF Delta,NF Delta,,,
26567,26574,17,17,blind channel,blind channel,1874.399,1874.399,3.8284669,3.8284669,0,0,0,0,,,NF Delta,NF Delta,,,
26568,26575,1311,1311,distributary channel,distributary channel,1999.135,1999.135,2.7582159,2.7582159,1,1,0,0,,,NF Delta,NF Delta,,,
26569,26576,16,16,blind channel,blind channel,1600.204,1600.204,0.9750374,0.9750374,0,0,0,0,,,NF Delta,NF Delta,,,
26570,26577,10,10,blind channel,blind channel,1098.391,1098.391,2.185864,2.185864,0,0,0,0,,,NF Delta,NF Delta,,,
26571,26578,15,15,blind channel,blind channel,1892.778,1892.778,3.3632691,3.3632691,0,0,0,0,,,NF Delta,NF Delta,,,
26572,26579,17,17,blind channel,blind channel,1127.512,1127.512,2.185864,2.185864,0,0,0,0,,,NF Delta,NF Delta,,,
26573,26580,17,17,blind channel,blind channel,1982.047,1982.047,4.8376002,4.8376002,0,0,0,0,,,NF Delta,NF Delta,,,
26574,26581,8,8,blind channel,blind channel,1915.541,1915.541,5.0490961,5.0490961,0,0,0,0,,,NF Delta,NF Delta,,,
26575,26582,11,11,blind channel,blind channel,1623.283,1623.283,0.2823965,0.2823965,0,0,0,0,,,NF Delta,NF Delta,,,
26576,26583,14,14,blind channel,blind channel,1717.973,1717.973,3.0391879,3.0391879,0,0,0,0,,,NF Delta,NF Delta,,,
26577,26584,7,7,blind channel,blind channel,1635.94,1635.94,0.2823965,0.2823965,0,0,0,0,,,NF Delta,NF Delta,,,
26578,26585,15,15,blind channel,blind channel,1996.876,1996.876,4.3010879,4.3010879,0,0,0,0,,,NF Delta,NF Delta,,,
26579,26586,18,18,blind channel,blind channel,1618.99,1618.99,0.2823965,0.2823965,0,0,0,0,,,NF Delta,NF Delta,,,
26580,26587,14,14,blind channel,blind channel,1618.99,1618.99,0.2823965,0.2823965,0,0,0,0,,,NF Delta,NF Delta,,,
26581,26588,18,18,blind channel,blind channel,1586.256,1586.256,1.765586,1.765586,0,0,0,0,,,NF Delta,NF Delta,,,
26582,26589,17,17,blind channel,blind channel,1157.655,1157.655,2.7427471,2.7427471,0,0,0,0,,,NF Delta,NF Delta,,,
26583,26590,8,8,blind channel,blind channel,1172.933,1172.933,3.471067,3.471067,0,0,0,0,,,NF Delta,NF Delta,,,
26584,26591,8,8,blind channel,blind channel,1855.732,1855.732,4.123785,4.123785,0,0,0,0,,,NF Delta,NF Delta,,,
26585,26592,15,15,blind channel,blind channel,1888.092,1888.092,3.8284669,3.8284669,0,0,0,0,,,NF Delta,NF Delta,,,
26586,26593,10,10,blind channel,blind channel,1172.018,1172.018,3.471067,3.471067,0,0,0,0,,,NF Delta,NF Delta,,,
26587,26594,11,11,blind channel,blind channel,1722.802,1722.802,1.9601409,1.9601409,0,0,0,0,,,NF Delta,NF Delta,,,
26588,26595,9,9,blind channel,blind channel,1173.018,1173.018,3.471067,3.471067,0,0,0,0,,,NF Delta,NF Delta,,,
26589,26596,14,14,blind channel,blind channel,1900.299,1900.299,3.8284669,3.8284669,0,0,0,0,,,NF Delta,NF Delta,,,
26590,26597,7,7,blind channel,blind channel,1922.663,1922.663,5.3504329,5.3504329,0,0,0,0,,,NF Delta,NF Delta,,,
26591,26598,21,21,blind channel,blind channel,1967.062,1967.062,4.8376002,4.8376002,0,0,0,0,,,NF Delta,NF Delta,,,
26592,26599,8,8,blind channel,blind channel,1954.476,1954.476,6.1274261,6.1274261,0,0,0,0,,,NF Delta,NF Delta,,,
26593,26600,37,37,blind channel,blind channel,1653.375,1653.375,-0.3291237,-0.3291237,0,0,0,0,,,NF Delta,NF Delta,,,
26594,26601,24,24,blind channel,blind channel,1143.119,1143.119,2.185864,2.185864,0,0,0,0,,,NF Delta,NF Delta,,,
26595,26602,12814,12814,nearshore,nearshore,0,0,-1.594056,-1.594056,0,0,0,0,,,NF Delta,NF Delta,,,
26596,26603,5,5,blind channel,blind channel,1727.13,1727.13,3.0391879,3.0391879,0,0,0,0,,,NF Delta,NF Delta,,,
26597,26604,10,10,blind channel,blind channel,1893.541,1893.541,3.8284669,3.8284669,0,0,0,0,,,NF Delta,NF Delta,,,
26598,26605,14,14,blind channel,blind channel,1661.946,1661.946,-0.3291237,-0.3291237,0,0,0,0,,,NF Delta,NF Delta,,,
26599,26606,18,18,blind channel,blind channel,1615.189,1615.189,1.191424,1.191424,0,0,0,0,,,NF Delta,NF Delta,,,
26600,26607,20,20,blind channel,blind channel,1906.849,1906.849,4.7674718,4.7674718,0,0,0,0,,,NF Delta,NF Delta,,,
26601,26608,7,7,blind channel,blind channel,1112.376,1112.376,2.185864,2.185864,0,0,0,0,,,NF Delta,NF Delta,,,
26602,26609,24,24,blind channel,blind channel,1656.961,1656.961,-0.3291237,-0.3291237,0,0,0,0,,,NF Delta,NF Delta,,,
26603,26610,15,15,blind channel,blind channel,1950.87,1950.87,4.8376002,4.8376002,0,0,0,0,,,NF Delta,NF Delta,,,
26604,26611,3027,3027,distributary channel,distributary channel,2004.073,2004.073,2.347631,2.347631,0,0,0,0,,,NF Delta,NF Delta,,,
26605,26612,15,15,blind channel,blind channel,1188.418,1188.418,3.471067,3.471067,0,0,0,0,,,NF Delta,NF Delta,,,
26606,26613,8,8,blind channel,blind channel,1650.826,1650.826,4.7357121,4.7357121,0,0,0,0,,,NF Delta,NF Delta,,,
26607,26614,20,20,blind channel,blind channel,1677.139,1677.139,-0.3291237,-0.3291237,0,0,0,0,,,NF Delta,NF Delta,,,
26608,26615,13,13,blind channel,blind channel,1735.408,1735.408,2.1104591,2.1104591,0,0,0,0,,,NF Delta,NF Delta,,,
26609,26616,6,6,blind channel,blind channel,1935.834,1935.834,5.1324949,5.1324949,0,0,0,0,,,NF Delta,NF Delta,,,
26610,26617,7,7,blind channel,blind channel,1155.054,1155.054,2.7427471,2.7427471,0,0,0,0,,,NF Delta,NF Delta,,,
26611,26618,8,8,blind channel,blind channel,2011.533,2011.533,3.5822539,3.5822539,0,0,0,0,,,NF Delta,NF Delta,,,
26612,26619,28,28,blind channel,blind channel,1634.562,1634.562,0.3297732,0.3297732,0,0,0,0,,,NF Delta,NF Delta,,,
26613,26620,15,15,blind channel,blind channel,1840.04,1840.04,4.123785,4.123785,0,0,0,0,,,NF Delta,NF Delta,,,
26614,26621,20,20,blind channel,blind channel,1907.355,1907.355,3.8284669,3.8284669,0,0,0,0,,,NF Delta,NF Delta,,,
26615,26622,17,17,blind channel,blind channel,1601.792,1601.792,1.765586,1.765586,0,0,0,0,,,NF Delta,NF Delta,,,
26616,26623,10,10,blind channel,blind channel,1934.677,1934.677,5.1324949,5.1324949,0,0,0,0,,,NF Delta,NF Delta,,,
26617,26624,6,6,blind channel,blind channel,1930.849,1930.849,5.1324949,5.1324949,0,0,0,0,,,NF Delta,NF Delta,,,
26618,26625,15,15,blind channel,blind channel,1927.142,1927.142,5.1324949,5.1324949,0,0,0,0,,,NF Delta,NF Delta,,,
26619,26626,15,15,blind channel,blind channel,1203.146,1203.146,5.367702,5.367702,0,0,0,0,,,NF Delta,NF Delta,,,
26620,26627,25,25,blind channel,blind channel,1671.568,1671.568,-0.3291237,-0.3291237,0,0,0,0,,,NF Delta,NF Delta,,,
26621,26628,7,7,blind channel,blind channel,1750.394,1750.394,5.234971,5.234971,0,0,0,0,,,NF Delta,NF Delta,,,
26622,26629,17,17,blind channel,blind channel,1630.174,1630.174,1.191424,1.191424,0,0,0,0,,,NF Delta,NF Delta,,,
26623,26630,10,10,blind channel,blind channel,1931.849,1931.849,5.1324949,5.1324949,0,0,0,0,,,NF Delta,NF Delta,,,
26624,26631,6,6,blind channel,blind channel,1920.719,1920.719,4.815557,4.815557,0,0,0,0,,,NF Delta,NF Delta,,,
26625,26632,19,19,blind channel,blind channel,1691.038,1691.038,1.259392,1.259392,0,0,0,0,,,NF Delta,NF Delta,,,
26626,26633,13,13,blind channel,blind channel,1921.885,1921.885,6.1386428,6.1386428,0,0,0,0,,,NF Delta,NF Delta,,,
26627,26634,6,6,blind channel,blind channel,1913.278,1913.278,4.9965148,4.9965148,0,0,0,0,,,NF Delta,NF Delta,,,
26628,26635,7,7,blind channel,blind channel,1697.323,1697.323,2.3532751,2.3532751,0,0,0,0,,,NF Delta,NF Delta,,,
26629,26636,15,15,blind channel,blind channel,1635.169,1635.169,3.1462319,3.1462319,0,0,0,0,,,NF Delta,NF Delta,,,
26630,26637,15,15,blind channel,blind channel,1910.949,1910.949,4.9965148,4.9965148,0,0,0,0,,,NF Delta,NF Delta,,,
26631,26638,1230,1230,distributary channel,distributary channel,2009.389,2009.389,2.347631,2.347631,0,0,0,0,,,NF Delta,NF Delta,,,
26632,26639,8,8,blind channel,blind channel,1749.63,1749.63,1.021275,1.021275,0,0,0,0,,,NF Delta,NF Delta,,,
26633,26640,8,8,blind channel,blind channel,1218.545,1218.545,5.412221,5.412221,0,0,1,1,,,NF Delta,NF Delta,,,
26634,26641,21,21,blind channel,blind channel,1650.34,1650.34,0.3297732,0.3297732,0,0,0,0,,,NF Delta,NF Delta,,,
26635,26642,15,15,blind channel,blind channel,1823.933,1823.933,4.123785,4.123785,0,0,0,0,,,NF Delta,NF Delta,,,
26636,26643,19,19,blind channel,blind channel,1903.793,1903.793,4.9965148,4.9965148,0,0,0,0,,,NF Delta,NF Delta,,,
26637,26644,17591,17591,distributary channel,distributary channel,1760.692,1760.692,2.026691,2.026691,0,0,0,0,,,NF Delta,NF Delta,,,
26638,26645,26,26,blind channel,blind channel,1616.706,1616.706,2.203228,2.203228,0,0,0,0,,,NF Delta,NF Delta,,,
26639,26646,1,6465,distributary channel,distributary channel,6848.757,6848.757,6.8251801,6.8251801,1,1,0,0,,,NF Delta,NF Delta,,,
26640,26647,19,19,blind channel,blind channel,1934.112,1934.112,6.1386428,6.1386428,0,0,0,0,,,NF Delta,NF Delta,,,
26641,26648,19,19,blind channel,blind channel,1646.074,1646.074,1.191424,1.191424,0,0,0,0,,,NF Delta,NF Delta,,,
26642,26649,15,15,blind channel,blind channel,1945.506,1945.506,5.1324949,5.1324949,0,0,0,0,,,NF Delta,NF Delta,,,
26643,26650,25,25,blind channel,blind channel,1687.432,1687.432,1.021275,1.021275,0,0,0,0,,,NF Delta,NF Delta,,,
26644,26651,15,15,blind channel,blind channel,1705.16,1705.16,1.259392,1.259392,0,0,0,0,,,NF Delta,NF Delta,,,
26645,26652,13,13,blind channel,blind channel,1682.458,1682.458,2.4895771,2.4895771,0,0,0,0,,,NF Delta,NF Delta,,,
26646,26653,21,21,blind channel,blind channel,1628.811,1628.811,3.1462319,3.1462319,0,0,0,0,,,NF Delta,NF Delta,,,
