id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge,track,restoration,zone,GagueDist,monitoring_site,TideGateImpact,StartPoint
26516,,,,,1911,distributary channel,470.9178,,,-2.236939192,1,0,,NF Delta,17241.66796875,,,
26517,,,,,378,distributary channel,587.1163,,,-2.236939192,1,0,,NF Delta,17504.984375,,,
26518,,,,,353,distributary channel,617.2878,,,-2.055067778,0,0,,NF Delta,17535.984375,,,
26519,,,,,252,distributary channel,650.8945,,,-2.236939192,1,0,,NF Delta,17568.8828125,,,
26520,,,,,2744,distributary channel,587.0269,,,-2.236939192,1,0,,NF Delta,17395.38671875,,,
26521,,,,,5162,distributary channel,596.4264,,,-0.297348857,0,0,,NF Delta,17379.01953125,,,
26522,,,,,2625,distributary channel,595.3,,,-2.236939192,1,0,,NF Delta,17365.55078125,,,
26523,,,,,120,distributary channel,673.6371,,,-2.236939192,1,0,,NF Delta,17592.125,,,
26524,,,,,156,distributary channel,683.5157,,,-2.236939192,1,0,,NF Delta,17601.7109375,,,
26525,,,,,139,distributary channel,706.5721,,,-2.236939192,1,0,,NF Delta,17625.267578125,,,
26526,,,,,92,distributary channel,722.3356,,,-2.965879202,0,0,,NF Delta,17640.82421875,,,
26527,,,,,106,distributary channel,751.4629999999999,,,-2.341465473,0,0,,NF Delta,17669.451171875,,,
26528,,,,,3912,distributary channel,655.8701,,,-2.341465473,0,0,,NF Delta,17448.576171875,,,
26529,,,,,1959,distributary channel,672.3356,,,-2.341465473,0,1,,NF Delta,17442.79296875,,,
26530,,,,,110,distributary channel,782.8772,,,-2.965879202,0,0,,NF Delta,17702.279296875,,,
26531,,,,,2889,distributary channel,700.3676,,,-0.957466841,0,0,,NF Delta,17507.8125,,,
26532,,,,,3319,distributary channel,694.3259,,,-2.972440958,1,1,,NF Delta,17471.119140625,,,
26533,,,,,102,distributary channel,825.9335,,,1.260915756,0,0,,NF Delta,17744.8359375,,,
26534,,,,,154,distributary channel,855.0965,,,-1.269791365,0,0,,NF Delta,17774.29296875,,,
26535,,,,,6876,distributary channel,758.8762,,,3.403140783,0,0,,NF Delta,17538.77734375,,,
26536,,,,,1731,distributary channel,819.1259,,,4.594210148,0,0,,NF Delta,17626.779296875,,,
26537,,,,,67,distributary channel,882.7741999999998,,,-2.962598324,0,0,,NF Delta,17801.677734375,,,
26538,,,,,725,distributary channel,887.0376,,,-2.068579674,0,0,,NF Delta,17694.689453125,,,
26539,,,,,88,distributary channel,911.6736,,,-2.303721189,0,0,,NF Delta,17830.576171875,,,
26540,,,,,220,distributary channel,901.1442,,,-2.222345352,1,0,,NF Delta,17708.58984375,,,
26541,,,,,192,distributary channel,914.0585,,,-2.303721189,0,0,,NF Delta,17722.00390625,,,
26542,,,,,1559,distributary channel,825.9679999999998,,,-2.303721189,1,0,,NF Delta,17633.9140625,,,
26543,,,,,261,distributary channel,933.4224,,,-2.962598324,0,0,,NF Delta,17741.07421875,,,
26544,,,,,3278,distributary channel,805.8564,,,-2.962598324,1,0,,NF Delta,17576.107421875,,,
26545,,,,,49,distributary channel,929.4371,,,-2.965879202,0,0,,NF Delta,17849.1328125,,,
26546,,,,,64,distributary channel,955.3868,,,-2.96916008,0,0,,NF Delta,17874.7890625,,,
26547,,,,,54,distributary channel,980.5082,,,-2.303721189,0,0,,NF Delta,17900.203125,,,
26548,,,,,33,distributary channel,1007.715,,,-2.962598324,0,0,,NF Delta,17927.203125,,,
26549,,,,,246,distributary channel,956.2361,,,-2.962598324,0,0,,NF Delta,17764.388671875,,,
26550,,,,,94,distributary channel,908.9432,,,-2.403972626,0,0,,NF Delta,17716.388671875,,,
26551,,,,,45,distributary channel,922.8574,,,-2.248201132,0,0,,NF Delta,17731.216796875,,,
26552,,,,,17,distributary channel,929.7717,,,-2.305104494,0,0,,NF Delta,17737.216796875,,,
26553,,,,,45,distributary channel,924.5143,,,-2.267523527,1,0,,NF Delta,17732.458984375,,,
26554,,,,,746,distributary channel,1017.286,,,-2.962598324,0,0,,NF Delta,17937.275390625,,,
26555,,,,,33,distributary channel,934.4641,,,-2.962598324,0,0,,NF Delta,17742.1171875,,,
26556,,,,,286,distributary channel,967.8782,,,-2.403972626,1,0,,NF Delta,17775.53125,,,
26557,,,,,117,distributary channel,956.1209,,,-2.962598324,0,0,,NF Delta,17764.7734375,,,
26558,,,,,1060,distributary channel,1144.307,,,-2.305104494,1,0,,NF Delta,18064.587890625,,,
26559,,,,,3632,distributary channel,834.1544,,,-2.965879202,0,0,,NF Delta,17642.599609375,,,
26560,,,,,437,distributary channel,986.263,,,3.811481953,1,0,,NF Delta,17793.916015625,,,
26561,,,,,1580,distributary channel,1036.236,,,1.519028902,0,0,,NF Delta,17955.517578125,,,
26562,,,,,497,distributary channel,1079.656,,,-2.144188643,1,0,,NF Delta,17907.2421875,,,
26563,,,,,1408,distributary channel,1150.884,,,-2.368824005,0,0,,NF Delta,18070.873046875,,,
26564,,,,,660,distributary channel,1166.127,,,-2.12764883,1,0,,NF Delta,18086.115234375,,,
26565,,,,,774,distributary channel,1080.87,,,-2.368824005,0,0,,NF Delta,17906.02734375,,,
26566,,,,,883,distributary channel,1056.1,,,-2.962598324,1,0,,NF Delta,17965.61328125,,,
26567,,,,,889,distributary channel,908.9924,,,1.453412056,1,0,,NF Delta,17716.9375,,,
26568,,,,,1796,distributary channel,851.8137,,,-2.962598324,1,0,,NF Delta,17659.759765625,,,
26569,,,,,393,distributary channel,1029.74,,,-2.962598324,0,0,,NF Delta,17837.685546875,,,
26570,,,,,1298,distributary channel,1189.219,,,-2.962598324,0,0,,NF Delta,18109.5,,,
26571,,,,,405,distributary channel,1084.098,,,-2.962598324,1,0,,NF Delta,17916.998046875,,,
26572,,,,,1101,distributary channel,1064.053,,,-2.962598324,0,0,,NF Delta,17871.998046875,,,
26573,,,,,1721,distributary channel,1260.033,,,1.573448062,1,0,,NF Delta,18179.814453125,,,
26574,,,,,420,distributary channel,1044.175,,,1.63946712,1,0,,NF Delta,17851.828125,,,
26575,,,,,1144,distributary channel,870.4923999999999,,,1.69300735,1,0,,NF Delta,17641.279296875,,,
26576,,,,,1674,distributary channel,910.1995,,,1.784367681,0,0,,NF Delta,17718.3515625,,,
26577,,,,,315,distributary channel,1042.104,,,1.555372477,1,0,,NF Delta,17849.755859375,,,
26578,,,,,1032,distributary channel,972.5904,,,1.555372477,0,0,,NF Delta,17780.53515625,,,
26579,,,,,678,distributary channel,1031.99,,,1.525961876,1,0,,NF Delta,17839.435546875,,,
26580,,,,,393,distributary channel,1068.08,,,1.525961876,1,0,,NF Delta,17875.939453125,,,
26581,,,,,390,distributary channel,1065.767,,,1.619273901,0,0,,NF Delta,17874.041015625,,,
26582,,,,,1184,distributary channel,921.4508,,,1.619273901,1,0,,NF Delta,17728.896484375,,,
26583,,,,,17,distributary channel,1068.317,,,1.774911523,0,0,,NF Delta,17876.796875,,,
26584,,,,,668,distributary channel,905.2411,,,1.505788565,1,0,,NF Delta,17675.4921875,,,
26585,,,,,268,distributary channel,1070.059,,,1.949970007,1,0,,NF Delta,17878.626953125,,,
26586,,,,,589,distributary channel,1081.859,,,1.884397268,0,0,,NF Delta,17889.59765625,,,
26587,,,,,2047,distributary channel,1298.53,,,-2.959317684,0,0,,NF Delta,18218.3125,,,
26588,,,,,1087,distributary channel,1079.86,,,1.548745513,0,0,,NF Delta,17888.71875,,,
26589,,,,,1806,distributary channel,959.9188,,,2.029315948,0,0,,NF Delta,17767.365234375,,,
26590,,,,,1007,distributary channel,1047.345,,,2.029315948,0,0,,NF Delta,17854.791015625,,,
26591,,,,,411,distributary channel,1087.267,,,2.245965719,1,0,,NF Delta,17895.041015625,,,
26592,,,,,1155,distributary channel,980.0168,,,-2.959317684,1,0,,NF Delta,17787.962890625,,,
26593,,,,,1240,distributary channel,1099.808,,,2.583130836,0,0,,NF Delta,17908.91015625,,,
26594,,,,,1453,distributary channel,1008.816,,,1.474379301,0,0,,NF Delta,17816.76171875,,,
26595,,,,,1470,distributary channel,958.8148,,,-2.959317684,1,0,,NF Delta,17766.966796875,,,
26596,,,,,637,distributary channel,943.6762,,,2.668396711,1,0,,NF Delta,17714.634765625,,,
26597,,,,,280,distributary channel,1103.681,,,2.668396711,0,0,,NF Delta,17911.455078125,,,
26598,,,,,829,distributary channel,1001.082,,,2.668396711,1,0,,NF Delta,17771.74609375,,,
26599,,,,,479,distributary channel,1061.994,,,-2.959317684,1,0,,NF Delta,17870.146484375,,,
26600,,,,,980,distributary channel,970.7534,,,2.343252897,0,0,,NF Delta,17740.50390625,,,
26601,,,,,559,distributary channel,1050.378,,,2.951231956,1,0,,NF Delta,17858.53125,,,
26602,,,,,844,distributary channel,1012.46,,,2.951231956,1,0,,NF Delta,17820.40625,,,
26603,,,,,296,distributary channel,970.4188,,,3.092859507,1,0,,NF Delta,17740.462890625,,,
26604,,,,,873,distributary channel,1036.621,,,1.585914969,1,0,,NF Delta,17844.7734375,,,
26605,,,,,1992,distributary channel,1155.306,,,1.451396823,0,0,,NF Delta,17962.751953125,,,
26606,,,,,519,distributary channel,1033.766,,,2.951231956,1,0,,NF Delta,17842.41796875,,,
26607,,,,,961,distributary channel,1010.473,,,2.982977629,1,0,,NF Delta,17780.515625,,,
26608,,,,,1298,distributary channel,1080.376,,,3.092859507,1,0,,NF Delta,17888.02734375,,,
26609,,,,,492,distributary channel,1078.221,,,3.092859507,0,0,,NF Delta,17848.97265625,,,
26610,,,,,1839,distributary channel,1251.774,,,1.405913353,1,0,,NF Delta,18059.21875,,,
26611,,,,,477,distributary channel,1094.257,,,1.405913353,1,0,,NF Delta,17865.21484375,,,
26612,,,,,590,distributary channel,1164.577,,,3.093829632,1,0,,NF Delta,17934.328125,,,
26613,,,,,544,distributary channel,1141.953,,,2.918297768,0,0,,NF Delta,17950.3125,,,
26614,,,,,1855,distributary channel,1332.183,,,3.16275835,1,0,,NF Delta,18139.62890625,,,
26615,,,,,1954,distributary channel,1412.958,,,1.470637798,1,0,,NF Delta,18220.197265625,,,
26616,,,,,1799,distributary channel,1509.598,,,1.573800445,0,0,,NF Delta,18317.25,,,
26617,,,,,1,distributary channel,1264.079,,,1.470637798,0,0,,NF Delta,18071.81640625,,,
26618,,,,,3,blind channel,451.3057,,,1.484585285,0,1,,NF Delta,17415.810546875,,,
26619,,,,,11,blind channel,457.7199,,,1.573800445,0,1,,NF Delta,17421.0546875,,,
26620,,,,,12,blind channel,480.8768,,,0.204938501,0,0,,NF Delta,17446.5390625,,,
26621,,,,,15,blind channel,810.366,,,2.128936529,0,0,,NF Delta,17591.400390625,,,
26622,,,,,15,blind channel,496.3976,,,-2.959317684,0,0,,NF Delta,17461.267578125,,,
26623,,,,,7,blind channel,824.7803,,,1.57992959,0,0,,NF Delta,17606.23046875,,,
26624,,,,,15,blind channel,510.0544,,,1.617386937,0,0,,NF Delta,17475.923828125,,,
26625,,,,,15,blind channel,524.661,,,-2.959317684,0,0,,NF Delta,17489.82421875,,,
26626,,,,,15,blind channel,538.9747,,,1.58778584,0,0,,NF Delta,17504.13671875,,,
26627,,,,,15,blind channel,553.5103,,,2.82653594,0,0,,NF Delta,17519.794921875,,,
26628,,,,,7,blind channel,568.3387,,,1.58778584,0,1,,NF Delta,17533.794921875,,,
26629,,,,,8,blind channel,922.6503,,,2.82653594,0,0,,NF Delta,17835.458984375,,,
26630,,,,,14,blind channel,907.4579,,,0.36077866,0,0,,NF Delta,17819.560546875,,,
26631,,,,,9,blind channel,933.4199,,,-0.359822959,0,0,,NF Delta,17845.814453125,,,
26632,,,,,18,blind channel,904.2422,,,-2.956036806,0,0,,NF Delta,17817.2578125,,,
26633,,,,,21,blind channel,918.7275,,,3.989196062,0,0,,NF Delta,17831.744140625,,,
26634,,,,,8,blind channel,900.6209,,,-0.430783778,0,0,,NF Delta,17812.84375,,,
26635,,,,,9,blind channel,902.1209,,,0.853230298,0,0,,NF Delta,17814.84375,,,
26636,,,,,12,blind channel,905.9849,,,-2.808655024,0,0,,NF Delta,17818.916015625,,,
26637,,,,,12,blind channel,738.4636,,,-0.200499609,0,0,,NF Delta,17705.84765625,,,
26638,,,,,16,blind channel,715.2565,,,3.352417469,0,0,,NF Delta,17682.43359375,,,
26639,,,,,19,blind channel,730.1707,,,-1.124229193,0,0,,NF Delta,17697.26171875,,,
26640,,,,,15,blind channel,753.7061999999999,,,6.368615627,0,0,,NF Delta,17721.08984375,,,
26641,,,,,14,blind channel,931.7128,,,-1.047047734,0,0,,NF Delta,17844.814453125,,,
26642,,,,,8,blind channel,769.2772999999999,,,-0.656751573,0,0,,NF Delta,17737.576171875,,,
26643,,,,,4,blind channel,902.2803,,,1.470448017,0,0,,NF Delta,17814.41796875,,,
26644,,,,,14,blind channel,916.3635,,,1.470448017,0,0,,NF Delta,17827.671875,,,
26645,,,,,32,blind channel,700.857,,,1.803750753,0,0,,NF Delta,17667.533203125,,,
26646,,,,,14,blind channel,742.1559999999998,,,1.470448017,0,0,,NF Delta,17709.748046875,,,
26647,,,,,9,blind channel,921.7275,,,-2.956036806,0,0,,NF Delta,17834.158203125,,,
26648,,,,,1,blind channel,907.0229,,,2.145767927,0,0,,NF Delta,17819.66015625,,,
26649,,,,,3,blind channel,906.9016,,,1.470448017,0,0,,NF Delta,17819.83203125,,,
26650,,,,,15,blind channel,946.3194,,,1.470448017,0,0,,NF Delta,17858.12890625,,,
26651,,,,,1,blind channel,907.4874,,,-1.705507159,0,0,,NF Delta,17819.41796875,,,
26652,,,,,34,blind channel,636.8864,,,1.470448017,0,0,,NF Delta,17604.1484375,,,
26653,,,,,23,blind channel,655.5936,,,0.277816236,0,0,,NF Delta,17622.564453125,,,
26654,,,,,28,blind channel,652.0936,,,2.987226486,0,0,,NF Delta,17618.564453125,,,
26655,,,,,33,blind channel,670.5936,,,1.672327757,0,0,,NF Delta,17637.564453125,,,
26656,,,,,16,blind channel,929.5204,,,-2.956036806,0,0,,NF Delta,17841.330078125,,,
26657,,,,,10,blind channel,656.1291,,,1.958373189,0,0,,NF Delta,17622.806640625,,,
26658,,,,,35,blind channel,686.3362,,,1.958373189,0,0,,NF Delta,17653.220703125,,,
26659,,,,,41,blind channel,621.0225,,,1.958373189,0,0,,NF Delta,17587.078125,,,
26660,,,,,8,blind channel,757.2626,,,-2.956036806,0,0,,NF Delta,17725.060546875,,,
26661,,,,,40,blind channel,605.2798,,,1.958373189,0,0,,NF Delta,17571.8359375,,,
26662,,,,,17,blind channel,595.8656,,,0.071029708,0,0,,NF Delta,17561.8359375,,,
26663,,,,,8,blind channel,960.5975,,,2.042638063,0,0,,NF Delta,17873.61328125,,,
26664,,,,,16,blind channel,670.0286,,,4.706289768,0,0,,NF Delta,17637.291015625,,,
26665,,,,,8,blind channel,944.3488,,,0.079939134,0,0,,NF Delta,17856.158203125,,,
26666,,,,,8,blind channel,684.5996,,,-0.131351829,0,0,,NF Delta,17652.77734375,,,
26667,,,,,6,blind channel,965.2067,,,2.088274956,0,0,,NF Delta,17878.2578125,,,
26668,,,,,48,blind channel,958.5498,,,2.139865398,0,0,,NF Delta,17871.1875,,,
26669,,,,,5,blind channel,1037.87,,,4.097317696,0,0,,NF Delta,17951.30078125,,,
26670,,,,,7,blind channel,974.4996,,,2.321751356,0,0,,NF Delta,17886.84375,,,
26671,,,,,8,blind channel,779.6060999999999,,,4.430830479,0,0,,NF Delta,17700.216796875,,,
26672,,,,,20,blind channel,1029.713,,,2.139865398,0,0,,NF Delta,17942.642578125,,,
26673,,,,,14,blind channel,1014.52,,,3.985453606,0,0,,NF Delta,17927.744140625,,,
26674,,,,,12,blind channel,751.8782,,,2.076131344,0,0,,NF Delta,17671.07421875,,,
26675,,,,,16,blind channel,1045.284,,,3.648133516,0,0,,NF Delta,17958.71484375,,,
26676,,,,,12,blind channel,992.828,,,2.620489597,0,0,,NF Delta,17906.2578125,,,
26677,,,,,15,blind channel,766.1563999999998,,,2.475970507,0,0,,NF Delta,17685.14453125,,,
26678,,,,,14,blind channel,1007.364,,,2.380777359,0,0,,NF Delta,17920.0859375,,,
26679,,,,,30,blind channel,990.828,,,2.076131344,0,0,,NF Delta,17904.2578125,,,
26680,,,,,39,blind channel,743.6355999999998,,,2.076131344,0,0,,NF Delta,17662.83203125,,,
26681,,,,,11,blind channel,1011.192,,,3.510359526,0,0,,NF Delta,17924.916015625,,,
26682,,,,,2,blind channel,1071.547,,,2.046791792,0,0,,NF Delta,17984.685546875,,,
26683,,,,,11,blind channel,1060.305,,,2.706095934,0,0,,NF Delta,17973.02734375,,,
26684,,,,,4,blind channel,1080.426,,,2.046791792,0,0,,NF Delta,17994.26953125,,,
26685,,,,,6,blind channel,1071.219,,,3.161735058,0,0,,NF Delta,17984.26953125,,,
26686,,,,,8,blind channel,1074.219,,,3.023008585,0,0,,NF Delta,17987.85546875,,,
26687,,,,,8,blind channel,1063.926,,,3.421119928,0,0,,NF Delta,17976.85546875,,,
26688,,,,,28,blind channel,1001.399,,,2.046791792,0,0,,NF Delta,17914.330078125,,,
26689,,,,,19,blind channel,757.1563999999998,,,3.082122803,0,0,,NF Delta,17676.14453125,,,
26690,,,,,4,blind channel,1081.497,,,3.082122803,0,0,,NF Delta,17994.927734375,,,
26691,,,,,16,blind channel,1026.435,,,2.069419384,0,0,,NF Delta,17940.158203125,,,
26692,,,,,28,blind channel,1015.97,,,2.068751574,0,0,,NF Delta,17929.814453125,,,
26693,,,,,178,distributary channel,771.2705999999998,,,3.196439981,1,0,,NF Delta,17647.04296875,,,
26694,,,,,1008,distributary channel,789.3832999999998,,,3.421119928,0,0,,NF Delta,17664.328125,,,
26695,,,,,217,distributary channel,782.6848,,,2.220549345,1,0,,NF Delta,17658.45703125,,,
26696,,,,,120,distributary channel,823.5965,,,3.421119928,0,0,,NF Delta,17736.8203125,,,
26697,,,,,424,distributary channel,857.9249,,,3.29751277,0,0,,NF Delta,17770.234375,,,
26698,,,,,25,distributary channel,800.9126999999999,,,2.225426912,0,0,,NF Delta,17676.185546875,,,
26699,,,,,9274,distributary channel,452.7458,,,3.433201313,0,0,,NF Delta,17419.71484375,,,
26700,,,,,201,distributary channel,816.7534,,,2.220549345,0,0,,NF Delta,17729.4765625,,,
26701,,,,,262,distributary channel,832.86,,,3.433201313,0,0,,NF Delta,17745.375,,,
26702,,,,,261,distributary channel,806.1848,,,2.225426912,1,0,,NF Delta,17681.45703125,,,
26703,,,,,395,distributary channel,883.7741999999998,,,2.179450035,0,0,,NF Delta,17796.791015625,,,
26704,,,,,499,distributary channel,816.1407,,,3.433201313,0,0,,NF Delta,17691.083984375,,,
26705,,,,,16,distributary channel,815.6554,,,3.433201313,0,0,,NF Delta,17691.427734375,,,
26706,,,,,377,distributary channel,827.3391,,,3.29751277,1,0,,NF Delta,17701.783203125,,,
26707,,,,,96,distributary channel,826.7681,,,3.433201313,0,0,,NF Delta,17738.990234375,,,
26708,,,,,410,distributary channel,849.6735999999999,,,2.069419384,0,0,,NF Delta,17762.689453125,,,
26709,,,,,117,distributary channel,837.0316,,,2.225426912,0,0,,NF Delta,17749.9609375,,,
26710,,,,,21,distributary channel,827.7410999999998,,,-2.956036806,0,0,,NF Delta,17704.013671875,,,
26711,,,,,183,distributary channel,850.7448,,,2.142131329,0,0,,NF Delta,17763.17578125,,,
26712,,,,,786,distributary channel,833.4837999999999,,,3.279404879,1,0,,NF Delta,17708.427734375,,,
26713,,,,,456,distributary channel,878.0082,,,3.622138977,0,0,,NF Delta,17790.73046875,,,
26714,,,,,100,distributary channel,833.9985,,,4.733777046,1,0,,NF Delta,17709.771484375,,,
26715,,,,,255,distributary channel,896.7509,,,4.987979412,0,0,,NF Delta,17808.560546875,,,
26716,,,,,299,distributary channel,833.2705999999998,,,2.302532196,1,0,,NF Delta,17709.04296875,,,
26717,,,,,213,distributary channel,863.9874,,,2.088670492,0,0,,NF Delta,17776.41796875,,,
26718,,,,,203,distributary channel,882.8071999999999,,,2.088670492,0,0,,NF Delta,17795.115234375,,,
26719,,,,,313,distributary channel,850.9629999999999,,,3.941540956,1,0,,NF Delta,17726.52734375,,,
26720,,,,,284,distributary channel,875.0732,,,4.987979412,0,0,,NF Delta,17786.58984375,,,
26721,,,,,124,distributary channel,893.3782,,,2.088670492,0,0,,NF Delta,17806.6015625,,,
26722,,,,,305,distributary channel,884.7863999999998,,,-2.956036806,0,0,,NF Delta,17797.216796875,,,
26723,,,,,3531,distributary channel,497.2838,,,5.505091667,1,0,,NF Delta,17463.046875,,,
26724,,,,,94,distributary channel,894.4641,,,-2.95275569,0,0,,NF Delta,17806.1875,,,
26725,,,,,1182,distributary channel,868.9274,,,4.408028126,1,0,,NF Delta,17743.87109375,,,
26726,,,,,545,distributary channel,902.4935,,,2.102433443,0,0,,NF Delta,17815.630859375,,,
26727,,,,,299,distributary channel,904.6087,,,2.088670492,0,0,,NF Delta,17817.24609375,,,
26728,,,,,1227,distributary channel,908.4127,,,4.778375626,0,0,,NF Delta,17784.185546875,,,
26729,,,,,5223,distributary channel,602.1966,,,4.778375626,0,0,,NF Delta,17568.166015625,,,
26730,,,,,917,distributary channel,642.1352,,,4.516624928,1,0,,NF Delta,17608.60546875,,,
26731,,,,,1792,distributary channel,609.0275,,,2.308638334,1,0,,NF Delta,17575.498046875,,,
26732,,,,,48,distributary channel,661.5347,,,4.778375626,0,0,,NF Delta,17628.08984375,,,
26733,,,,,40,distributary channel,678.6768,,,2.27255249,0,0,,NF Delta,17645.232421875,,,
26734,,,,,1376,distributary channel,959.7828,,,2.088670492,0,0,,NF Delta,17836.0546875,,,
26735,,,,,2215,distributary channel,648.7235,,,2.088670492,0,0,,NF Delta,17615.693359375,,,
26736,,,,,985,distributary channel,672.6265,,,-2.956036806,1,0,,NF Delta,17638.888671875,,,
26737,,,,,39,distributary channel,693.3189,,,2.65708828,0,0,,NF Delta,17659.375,,,
26738,,,,,325,distributary channel,707.4611,,,4.677519321,0,0,,NF Delta,17673.517578125,,,
26739,,,,,48,blind channel,820.8391,,,2.308638334,0,0,,NF Delta,17733.4765625,,,
26740,,,,,28,blind channel,835.6884,,,2.308638334,0,0,,NF Delta,17748.619140625,,,
26741,,,,,28,blind channel,850.4162999999999,,,2.27255249,0,0,,NF Delta,17763.345703125,,,
26742,,,,,13,blind channel,865.1441999999998,,,3.527923107,0,0,,NF Delta,17778.07421875,,,
26743,,,,,4,blind channel,871.094,,,2.237841368,0,0,,NF Delta,17783.31640625,,,
26744,,,,,3,blind channel,870.1441999999998,,,2.492847681,0,0,,NF Delta,17783.07421875,,,
26745,,,,,36,blind channel,962.7569,,,2.27255249,0,0,,NF Delta,17875.1875,,,
26746,,,,,42,blind channel,977.4641,,,3.459786654,0,0,,NF Delta,17890.6015625,,,
26747,,,,,11,blind channel,1000.961,,,2.43051815,0,0,,NF Delta,17913.513671875,,,
26748,,,,,16,blind channel,1015.189,,,2.492847681,0,0,,NF Delta,17928.240234375,,,
26749,,,,,151,distributary channel,786.0548999999999,,,2.492847681,0,0,,NF Delta,17698.77734375,,,
26750,,,,,305,distributary channel,790.5548999999999,,,2.237841368,0,0,,NF Delta,17703.19140625,,,
26751,,,,,127,distributary channel,801.9040999999999,,,3.459786654,0,0,,NF Delta,17713.919921875,,,
26752,,,,,364,distributary channel,804.2681,,,2.43051815,0,0,,NF Delta,17716.40625,,,
26753,,,,,156,distributary channel,803.5046,,,2.43051815,0,0,,NF Delta,17715.435546875,,,
26754,,,,,147,distributary channel,808.0193,,,2.852972269,0,0,,NF Delta,17719.94921875,,,
26755,,,,,120,distributary channel,819.4543,,,2.59342742,0,0,,NF Delta,17731.677734375,,,
26756,,,,,1013,distributary channel,948.2778,,,2.59342742,0,0,,NF Delta,17860.916015625,,,
26757,,,,,1081,distributary channel,997.0681,,,2.59342742,0,0,,NF Delta,17909.412109375,,,
26758,,,,,26,blind channel,772.4849,,,2.59342742,0,0,,NF Delta,17690.97265625,,,
26759,,,,,13,blind channel,1038.799,,,2.496887445,0,0,,NF Delta,17952.228515625,,,
26760,,,,,12,blind channel,791.5914,,,2.492847681,0,0,,NF Delta,17710.287109375,,,
26761,,,,,15,blind channel,861.4468,,,2.814654827,0,0,,NF Delta,17780.228515625,,,
26762,,,,,16,blind channel,787.7985999999999,,,2.691660881,0,0,,NF Delta,17706.287109375,,,
26763,,,,,10,blind channel,790.8341,,,2.567251682,0,0,,NF Delta,17709.115234375,,,
26764,,,,,15,blind channel,1053.405,,,2.691660881,0,0,,NF Delta,17966.54296875,,,
26765,,,,,14,blind channel,875.5179,,,2.691660881,0,0,,NF Delta,17795.298828125,,,
26766,,,,,16,blind channel,807.6625,,,3.15907383,0,0,,NF Delta,17725.943359375,,,
26767,,,,,15,blind channel,846.0472999999998,,,3.15907383,0,0,,NF Delta,17764.7421875,,,
26768,,,,,16,blind channel,890.1245,,,3.651143551,0,0,,NF Delta,17809.61328125,,,
26769,,,,,13,blind channel,831.8904,,,2.691660881,0,0,,NF Delta,17750.671875,,,
26770,,,,,21,blind channel,822.8904,,,2.691660881,0,0,,NF Delta,17741.671875,,,
26771,,,,,16,blind channel,805.6625,,,2.676828623,0,0,,NF Delta,17723.943359375,,,
26772,,,,,8,blind channel,1068.234,,,3.651143551,0,0,,NF Delta,17981.37109375,,,
26773,,,,,7,blind channel,902.9884,,,3.546884298,0,0,,NF Delta,17823.68359375,,,
26774,,,,,10,blind channel,809.0766999999998,,,3.546884298,0,0,,NF Delta,17728.1875,,,
26775,,,,,5,blind channel,1100.225,,,2.691818237,0,0,,NF Delta,18015.0703125,,,
26776,,,,,14,blind channel,836.2188999999998,,,3.925513268,0,0,,NF Delta,17755.9140625,,,
26777,,,,,15,blind channel,820.4407,,,2.776311159,0,0,,NF Delta,17739.4296875,,,
26778,,,,,9,blind channel,1091.396,,,4.642951488,0,0,,NF Delta,18005.240234375,,,
26779,,,,,8,blind channel,823.8904,,,2.958957672,0,0,,NF Delta,17743.5,,,
26780,,,,,10,blind channel,1094.311,,,2.843798161,0,0,,NF Delta,18010.0703125,,,
26781,,,,,15,blind channel,850.5472999999998,,,2.843798161,0,0,,NF Delta,17771.158203125,,,
26782,,,,,12,blind channel,1086.447,,,4.41303587,0,0,,NF Delta,18000.583984375,,,
26783,,,,,6,blind channel,809.3286,,,2.968705416,0,0,,NF Delta,17775.884765625,,,
26784,,,,,7,blind channel,843.0711999999999,,,2.843798161,0,0,,NF Delta,17809.126953125,,,
26785,,,,,16,blind channel,835.0472999999998,,,2.852195263,0,0,,NF Delta,17754.328125,,,
26786,,,,,11,blind channel,1093.311,,,5.952029228,0,0,,NF Delta,18008.240234375,,,
26787,,,,,16,blind channel,1107.417,,,2.843798161,0,0,,NF Delta,18022.96875,,,
26788,,,,,16,blind channel,866.1539,,,2.843798161,0,0,,NF Delta,17785.642578125,,,
26789,,,,,14,blind channel,818.3139,,,5.331614017,0,0,,NF Delta,17785.369140625,,,
26790,,,,,7,blind channel,1121.11,,,2.968705416,0,0,,NF Delta,18036.455078125,,,
26791,,,,,14,blind channel,855.6779,,,2.968705416,0,0,,NF Delta,17822.44140625,,,
26792,,,,,7,blind channel,880.0534,,,2.968705416,0,0,,NF Delta,17799.54296875,,,
26793,,,,,7,blind channel,871.2133999999999,,,2.968705416,0,0,,NF Delta,17837.26953125,,,
26794,,,,,8,blind channel,1108.125,,,2.815228939,0,0,,NF Delta,18022.5546875,,,
26795,,,,,8,blind channel,832.3347,,,4.612062454,0,0,,NF Delta,17799.68359375,,,
26796,,,,,16,blind channel,1103.018,,,3.065093517,0,0,,NF Delta,18018.240234375,,,
26797,,,,,7,blind channel,850.7396999999999,,,-2.95275569,0,0,,NF Delta,17769.228515625,,,
26798,,,,,15,blind channel,1118.71,,,2.968705416,0,0,,NF Delta,18034.140625,,,
